title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25
Rose - International Tapas & Bar,5,"Amazing atmosphere and beautiful decor omg. Our server Carolina was so sweet and attentive and I really appreciated her advice on what to get based on what we were looking for. The music was amazing, DJ Solas played something for EVERYBODY. Absolutely coming back soon especially since I’m ALWAYS in the area. Can’t believe I haven’t been yet.",2024-04-22T04:18:06.273Z,0,,2,FALSE,,,2 days ago,,,,$30–50,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM3ZXSFB3EAE,https://lh5.googleusercontent.com/p/AF1QipO7jgi7Svc-qC1IyEs6GgTNXYWl0Y42opdaR6Gh=w150-h150-k-no-p,,,,,,Google,,100814992216802926601,,,,,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,"great atmosphere, great service, the food and cocktails were great! Carolina was our server and she was amazing!",2024-04-22T03:46:26.363Z,0,,1,FALSE,,,2 days ago,,,Plenty of parking,$50–100,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqM29HaC13RRAB,,,,,,,Google,,116498885326670917771,,,,,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,"service was great, the place is such a vibe",2024-04-22T03:40:51.679Z,0,,1,FALSE,,,2 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM3A2ek9REAE,,,,,,,Google,,115413031915684255467,,,,,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,"Great service , Carolina was an amazing waitress , food was amazing !!",2024-04-22T03:39:56.939Z,0,,4,FALSE,,,2 days ago,,,,$50–100,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM3A3VUdREAE,,,,,,,Google,,112593212103494493168,,,,,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,El servicio excelente la mesera Carolina genial su carisma es el mejor,2024-04-22T03:01:38.408Z,0,,3,FALSE,,,2 days ago,,,,$50–100,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM3Z6UFpnEAE,,,,,,,Google,,101438057018654687088,,,"The service was excellent, the waitress Carolina was great, her charisma is the best",,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,"Beautiful  place the atmosphere  super nice the music ecelent  our server  Carolina  very  friendly  and always  help us with our needs,
Thank you so much  carolina for take care  all of us  I recommend  this place you gonna enjoy  and love it everything here food and drink  also  excellent .

Thank you.",2024-04-22T02:28:08.939Z,0,,7,TRUE,,,2 days ago,,,,$100+,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqM3NqZ0hBEAE,,,,,,,Google,,110016398732484006821,,,,,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,,2024-04-22T02:25:32.856Z,0,,,FALSE,,,2 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqM3JETnJ3RRAB,,,,,,,Google,,101934078925738446845,,,,,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,4,"La persona que nos atendió Carolina la mesera, fue muy cordial y la atención fue excelente 👌",2024-04-22T01:29:05.612Z,0,,1,FALSE,,,2 days ago,,,,,,,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUNqbm9tLVd3EAE,,,,,,,Google,,104543406210843180428,,,"The person who served us, Carolina the waitress, was very cordial and the service was excellent 👌",,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,Carolina was awesome server! My first time there and I loved it!,2024-04-22T00:27:49.553Z,0,,1,FALSE,,,2 days ago,,,,$30–50,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqbnJ5bEZ3EAE,,,,,,,Google,,113920091951207434340,,,,,,,,,,,,,,,,,,,,,,,
Rose - International Tapas & Bar,5,Delicious and cute 💖,2024-04-22T00:11:01.880Z,0,,3,FALSE,,,2 days ago,,,Not sure,$100+,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqbnVUeU5REAE,,,,,,,Google,,117299125847950403230,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,Mr. Wong is the man! Always enjoyed the food and portions but the owner is just a great guy all around. Definitely a place worth ordering from,2024-03-18T02:09:31.678Z,0,,11,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5c2R1SGlRRRAB,,,,,,,Google,,100373470611829968751,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,,2024-02-16T11:33:08.963Z,0,,1,TRUE,,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkbWViUE1nEAE,,,,,,,Google,,103603364414755255804,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,1,"This is my first review for a restaurant in my life. Delivery driver Siu Yan lost his temper on me in public because my messages were full, but I have a screenshot proving I called him and that was a literal two minute difference between his first call and my being at his vehicle, I tipped almost $5 for a 0.3 mile ride. The guy hit the gas and sped off in the middle of my taking the food from him and apologizing, he yelled at me for not answering the phone?! Usually good food and service, I have been a regular for a few years now and had no issue with them at all in any way, it has always been great. I haven't had another adult give sass like a little girl before, but I'll be going elsewhere from now on.

Considering the restaurant? Go inside and see for yourself how Clean it is. I have pictures of that too since it was the topic of discussion at our family's house that we worried the place was a tad dirty, but they knew us by name and were always nice. Too bad really. I will find the photos today and post them here.",2024-02-01T16:32:32.199Z,1,,1,FALSE,,,2 months ago,,Dinner,,$30–50,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSUN0cjh1V3VBRRAB,,,,,,,Google,,108095410609299285574,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,Todo perfecto 💯👌,2024-01-17T05:39:07.481Z,0,,11,FALSE,,,3 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNOX2JTMHRBRRAB,,,,,,,Google,,115465691023778433367,,,Everything perfect 💯👌,,,,,,,,,,,,,,,,,,,,
Canton Eatery,3,For the price not that great,2024-01-16T19:40:00.018Z,0,,52,TRUE,,,3 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNOemRlUGRnEAE,,,,,,,Google,,100074696346089492327,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,,2024-01-13T05:40:50.603Z,0,,1,TRUE,,,3 months ago,,Dinner,Not sure,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNONHZUVk5BEAE,,,,,,,Google,,118013211978657119388,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,,2024-01-02T08:33:10.505Z,0,,3,FALSE,,,3 months ago,,,,,,Delivery,3,5,3,ChZDSUhNMG9nS0VJQ0FnSUMxemR6S1ZBEAE,,,,,,,Google,,101678952179164611146,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,3,"I used to really like this place. But my last time ordering, I ordered online and thought I was ordering chicken with rice but it just came with chicken. I called to let the restaurant know and the owner basically started a fight with me that I shouldn't be ordering online, I should be calling him. ??? This is almost 2024, I want the convenience of ordering online. If I can't do that, I am simply going to order from somewhere else from now on.

I don't understand why he couldn't have just explained to me how to order it correctly next time instead of picking a fight with me. I splurged for delivery on a Friday night and just ended up with a plate of chicken and getting yelled at on the phone. Customer service skills could use a lot of work.",2023-12-29T23:06:35.235Z,3,,1,FALSE,,,3 months ago,,,,,,,2,5,2,ChZDSUhNMG9nS0VJQ0FnSUMxenBtdkVREAE,,,,,,,Google,,109727039180571868111,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,1,"This place is terrible, there food is not that good, bad service and I seen roaches there.  They charged me 5$ for extra duck sauce too. Good luck if you go there.",2023-12-24T20:26:18.226Z,0,,5,FALSE,,,3 months ago,,Lunch,,$10–20,,,1,2,1,ChZDSUhNMG9nS0VJQ0FnSUMxN00ySUF3EAE,,,,,,,Google,,118031514908741847269,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,1,"The food is just really really bland. I got the general gaus chicken, shrimp lomein and plain fried rice. All of it was bland.",2023-12-23T03:09:25.731Z,0,,5,FALSE,,,4 months ago,,Dinner,,$10–20,,Delivery,,1,3,ChZDSUhNMG9nS0VJQ0FnSUMxcFB6NkVBEAE,,,,,,,Google,,106188328075578149438,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,,2023-11-28T02:18:55.606Z,0,,3,FALSE,,,4 months ago,,Dinner,,$20–30,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUNsLV96Mlh3EAE,,,,,,,Google,,104863936190771938910,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,2,,2023-11-10T03:01:02.632Z,0,,,FALSE,,,5 months ago,,Dinner,,$10–20,,Take out,2,2,2,ChdDSUhNMG9nS0VJQ0FnSURGODVmYjV3RRAB,,,,,,,Google,,107051951050013278222,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,Food is always fresh and delicious,2023-10-18T22:05:37.577Z,0,,37,TRUE,,,6 months ago,,Dinner,,$20–30,,Dine in,,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ1MElMTll3EAE,,,,,,,Google,,110335743511646709048,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,5,Nowhere to sit and I could care less! This place is deliciousssss. Four of my friends and I found this place on a whim and had a little buffet with everything we got. Scallion pancake and spring rolls were my favorite!,2023-09-27T16:51:19.009Z,1,,60,TRUE,,,6 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURaa3BIQWxBRRAB,https://lh5.googleusercontent.com/p/AF1QipN8cZ_lBt65Al6IycnrUxSdtDVp4E3udRNHxPbW=w150-h150-k-no-p,,,,,,Google,,103204002955699458726,,,,,,,,,,,,,,,,,,,,,,,
Canton Eatery,1,"Worst Chinese food ever.  Egg roll tasted freezer burned.  Kung Poa chicken tasted like soap...no sauce!  Vegetable fried rice was dark, flavorless, & gummy.",2023-08-08T20:05:45.226Z,0,,58,TRUE,,,8 months ago,,Dinner,,$20–30,,Delivery,,1,4,ChdDSUhNMG9nS0VJQ0FnSUNwM2Q2MDN3RRAB,,,,,,,Google,,118443137403310987845,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,I got the shrimp tacos and the beef tostadas. The 3 tacos had 3 huge pieces of shrimp in each taco with an amazing sauce to complement the freshly made shrimp tacos. The beef tostadas were also freshly made with a great garlic sauce that perfectly complemented the beef and the queso fresco to top it off.,2024-04-05T23:42:33.334Z,0,,74,TRUE,2024-04-13T21:42:05.597Z,,2 weeks ago,,Dinner,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURENUstNkV3EAE,,,,,,,Google,,115955275895447436103,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"Wonderful addition to the neighborhood! My husband and I went for our second time last night and the food and service was excellent again. He had the birria tacos and I had a chicken burrito. Highly recommmend both. The sides of rice and refried beans is a wonderful touch. We can’t wait to go back and try more things, especially the churros!",2024-03-23T22:44:52.915Z,0,,2,FALSE,2024-04-13T21:42:21.518Z,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEcUk3UXB3RRAB,,,,,,,Google,,111500284108758090749,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,,2024-02-11T21:53:23.691Z,0,,,FALSE,2024-02-11T22:12:06.047Z,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkaEllVFVREAE,,,,,,,Google,,100063014520584085605,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"I ordered the carne asada tacos to go and they were delicious! Big portions of steak! Came with a side of guacamole, pico de gallo, sour cream, rice and refried beans! Looking forward to ordering again!",2024-02-10T23:56:32.300Z,0,,8,FALSE,2024-02-11T00:28:46.670Z,,2 months ago,,Dinner,,$10–20,,Take out,,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkcUkyZnp3RRAB,https://lh5.googleusercontent.com/p/AF1QipMWp-4tERiG_E2jzQhGNTSj9Tbt3ZIce-GelGJ8=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNOk9u8COlrQLhkkcNH6_34JfLgPheHNUBTEzDf=w150-h150-k-no-p,,,,,Google,,110158875601918466661,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"Went last night after seeing posts on Sammy Carlos instagram.  So glad we saw those posts because the food was amazing.  It’s so cute how they turn the deli into a little cantina.  The fresh guacamole and birria were stand outs.  Had the nachos appetizer and it was enough for 6 to share!  Limited drink options because the deli doesn’t have a liquor license, but you’re really going for the food! Great addition to the neighborhood.",2024-02-10T14:04:24.496Z,0,,6,FALSE,2024-02-11T00:37:32.871Z,,2 months ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkaU15MGxnRRAB,,,,,,,Google,,115841400621217831750,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"A cozy neighbourhood restaurant serving delicious Mexican food. I’ve visited a couple of times now, trying different items on the menu and I always leave feeling very satisfied and looking forward to my next visit. Highly recommended!",2024-02-10T12:42:00.020Z,0,,6,FALSE,2024-02-11T00:34:18.452Z,,2 months ago,,Dinner,,$20–30,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkOExQWjFRRRAB,,,,,,,Google,,114605481022626093643,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,This is a hidden gem! The food is amazing and the staff are so friendly and very accommodating. We’ve tried multiple items on the menu and have not been disappointed. Great addition to the neighborhood.,2024-02-10T01:32:27.894Z,0,,6,FALSE,2024-02-10T02:01:06.461Z,,2 months ago,,Dinner,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkME83dVpREAE,,,,,,,Google,,109468105168835970073,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,Unbelievable service and fantastic authentic Mexican food! Can't wait to go again!,2024-02-10T01:30:48.480Z,0,,1,FALSE,2024-02-10T01:59:27.115Z,,2 months ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkMEs2SHBBRRAB,,,,,,,Google,,113435364331022435426,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,Great food and friendly staff. My mom and I have been going the past two weeks. I love the Birria Tacos,2024-02-09T23:16:31.966Z,0,,1,FALSE,2024-02-09T23:38:53.694Z,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkME1pY21RRRAB,https://lh5.googleusercontent.com/p/AF1QipNxN9c_ItjiyXVIkeewn3F02DKX9CDV28_dehRd=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM0eiZKP9P7vWFo_YHGpzNKt0NapLl6Vhgd3nIo=w150-h150-k-no-p,,,,,Google,,104636905237869637431,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"This new little gem of a weekend restaurant is a pleasurable addition to my neighborhood. The staff is very friendly and accommodating to my diet restrictions. Food and service  never disappoints. Open only on evening weekends, but I have been making it a frequent stop on my way back home for a take out order or two,  and enjoy Catherine's friendly and efficient service. I am not a big restaurant person, but plan to experience and enjoy the welcoming and colorful Mexican addition recently available at Sammy Carlo's in East Boston, a delicatessen/catering, and long honored daytime establishment in East Boston.",2024-02-04T00:05:08.406Z,0,,1,FALSE,2024-02-07T00:18:52.245Z,,2 months ago,,Dinner,,$20–30,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0MnFhaklBEAE,,,,,,,Google,,112707202537634813411,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"We live nearby and saw a sign for taco night while we were walking by.  Tonight we decided to stop in and check it out. Upon arrival we were greeted by a welcoming, friendly staff. My wife and I love birria, so I ordered the tacos and she got the quesadilla.  This was one of the best birria tacos ive had in Boston. perfectly crispy shell and a flavorful consumé. my wife also enjoyed her birria quesadilla. this will absolutely be a regular spot for us and we will be sharing it with out friends. what a delight to have something so delicious in the neighborhood.",2024-01-20T02:52:06.248Z,0,,6,FALSE,2024-02-07T00:20:32.633Z,,3 months ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUROc0xLNS1nRRAB,https://lh5.googleusercontent.com/p/AF1QipNzy8ccTG4hu0wOXgwh9CQULGQmy5h4cvP_lhQh=w150-h150-k-no-p,,,,,,Google,,110977751592075852298,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"Deliciosa la comida buena atención y el ambiente es espectacular un lugar muy limpio listo para compartir con tus amigos, familia o celebrar un día importante",2023-12-26T15:33:36.774Z,0,,1,FALSE,2024-02-07T00:21:47.070Z,,3 months ago,,Dinner,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUMxa3Y2R2V3EAE,,,,,,,Google,,112345072259189590879,,,"Delicious food, good service and the atmosphere is spectacular, a very clean place ready to share with your friends, family or celebrate an important day",,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"Great place to eat in or take out, excellent addition to the neighborhood.  Tacos de birria were the best!!",2023-12-17T15:08:18.545Z,1,,43,TRUE,2024-02-07T00:23:41.537Z,,4 months ago,,Dinner,,$10–20,,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSURWcDlLMUh3EAE,https://lh5.googleusercontent.com/p/AF1QipNz0Caf-r09AKfkf9Fc2dJtiAqDSgc9xqrUHage=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPj_WZWgVTbnTxTFOMdtMrP80d_uJ4jj-N6ca74=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNk8AjlQSERj67PkyFqmuL8Mlk-odXxzrh41Qfm=w150-h150-k-no-p,,,,Google,,115170193149163377176,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,"This place is very nice
The food is amazing always fresh and  very professional customer service!
Thank you very much Los Cuates! I had such a good time🤗",2023-12-08T22:48:11.046Z,1,,1,FALSE,2024-02-07T00:24:32.049Z,,4 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNWbmJteXB3RRAB,https://lh5.googleusercontent.com/p/AF1QipNR-IMaGwskfOqB-yd9G2QaUFzQf5wodxGqlen3=w150-h150-k-no-p,,,,,,Google,,106589904105895316701,,,,,,,,,,,,,,,,,,,,,,,
Los Cuates Mexican Restaurant,5,Excelente food quick and delicious very good price i can’t wait to go back in today and I wish they open more often,2023-12-08T21:52:07.567Z,1,,5,FALSE,2024-02-07T00:25:35.545Z,,4 months ago,,Dinner,,$10–20,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNWN2NPV21BRRAB,,,,,,,Google,,103879391123436052613,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,Extremely expensive food made wrong added sugar to fish! would not correct or refund money will never go there again,2024-03-18T01:14:18.641Z,0,,181,TRUE,,,a month ago,,Dinner,Difficult to find parking,$30–50,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURocUkyTHhRRRAB,,,,,,,Google,,106956509963064021370,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,4,,2024-03-06T03:57:01.294Z,0,,1,FALSE,,,a month ago,,,,,,,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUM5dnVtS0tREAE,,,,,,,Google,,111536867284902926846,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,,2024-02-08T22:09:04.189Z,0,,7,TRUE,,,2 months ago,,Other,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0bi1La193RRAB,,,,,,,Google,,117664793508610075701,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,,2024-01-05T05:07:21.445Z,0,,,FALSE,,,3 months ago,,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQxMkxTZnVBRRAB,,,,,,,Google,,100694953972205165115,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,Muy rica la comida,2023-12-01T19:51:52.762Z,0,,2,FALSE,,,4 months ago,,Lunch,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURsNXJfZEVBEAE,,,,,,,Google,,110481325948357066550,,,The food is very delicious,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,,2023-11-09T00:25:32.438Z,0,,17,FALSE,,,5 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNSMmFtZlFnEAE,,,,,,,Google,,105823910403620701937,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,"Excelente lugar, me siento como en casa.",2023-10-14T11:57:03.941Z,0,,4,FALSE,,,6 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM1b2Z6V3JnRRAB,https://lh5.googleusercontent.com/p/AF1QipMQ3nY1i9jHB8RjCp4OlJSEBikWnq9lbvlvfcDe=w150-h150-k-no-p,,,,,,Google,,100340170852031827482,,,"Excellent place, I feel at home.",,,,,,,,,,,,,,,,,,,,
Tutti Frutti,1,Muy rica la comida pero su mosa una atención malísima me encantaba asistir al restaurante pero por su mala atención dejare de ir,2023-08-12T13:32:54.485Z,0,,3,FALSE,,,8 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNwOTZhcjR3RRAB,,,,,,,Google,,107886334329068169759,,,The food was very delicious but the service was very bad. I loved going to the restaurant but because of the bad service I will stop going.,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,,2023-07-07T23:58:35.439Z,0,,1,FALSE,,,9 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNKbi1QSkZBEAE,,,,,,,Google,,113707080770858106613,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,,2023-05-26T10:43:33.009Z,0,,,FALSE,,,10 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN4cTZXbjNnRRAB,,,,,,,Google,,100578175544131917112,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,4,Good milkshakes from this Latino spot.  Close to the airport.,2023-05-04T22:45:05.394Z,0,,432,TRUE,,,11 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURSLTd1V1lnEAE,,,,,,,Google,,110590094611198518143,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,"Great food,  and prices,  better than Rincon Limeño",2023-04-21T14:08:37.165Z,1,,25,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURSa3VMT0VnEAE,,,,,,,Google,,117269046301384175193,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,"The place looks like a convenient store, but the food is better than other Peruvian restaurants in the Boston area, well recommended,  and the owner , down to earth 🌎 😀.",2023-03-19T14:34:54.543Z,2,,231,TRUE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURocF82VlRREAE,,,,,,,Google,,114892072557267262366,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,4,They have a variety of ice creams to choose from.,2023-01-05T20:01:25.788Z,0,,42,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNCaDlLTDBBRRAB,,,,,,,Google,,110769121921055917785,,,,,,,,,,,,,,,,,,,,,,,
Tutti Frutti,5,,2023-01-01T22:39:18.560Z,0,,12,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNCN1pPNE1nEAE,,,,,,,Google,,106072958768383623839,,,,,,,,,,,,,,,,,,,,,,,
"Mexican Restaurant, Mini Buffet",5,,2020-08-19T21:52:59.210Z,0,,,FALSE,,,3 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNDNnJpcG9RRRAB,,,,,,,Google,,103315604458748952027,,,,,,,,,,,,,,,,,,,,,,,
"Mexican Restaurant, Mini Buffet",5,I visit this Place when I come to Downtown...,2019-05-03T19:34:43.407Z,1,,53,FALSE,,,4 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURZM01QektnEAE,,,,,,,Google,,105407553964326643183,,,,,,,,,,,,,,,,,,,,,,,
"Mexican Restaurant, Mini Buffet",3,,2019-04-22T01:21:23.599Z,0,,,FALSE,,,5 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNZLTZlaUZREAE,,,,,,,Google,,115366737876227490962,,,,,,,,,,,,,,,,,,,,,,,
Pollos A La Brasa Beto's,5,"Rico el pollo y viene con todas las cremas , me encantó eso",2024-04-10T22:01:42.703Z,0,,95,TRUE,,,a week ago,,,,,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMGI3Umt3RRAB,https://lh5.googleusercontent.com/p/AF1QipPk3CQP0QcKEjFFaLhgQ2DKjf3PzYTgc7rg2KDT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNcuT4wgHkAEbr0bI1FIa3kePJ7gZjMA80LDBn4=w150-h150-k-no-p,,,,,Google,,103789935700329784733,,,"The chicken is delicious and it comes with all the creams, I loved that",,,,,,,,,,,,,,,,,,,,
Pollos A La Brasa Beto's,5,,2024-03-09T12:55:09.570Z,0,,8,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5czVUQWpBRRAB,,,,,,,Google,,117259414097429535257,,,,,,,,,,,,,,,,,,,,,,,
Pollos A La Brasa Beto's,5,"Tha chicken was good taste and juicy , and the lady on the counter was really attentive",2023-12-14T21:05:54.912Z,0,,13,FALSE,,,4 months ago,,Dinner,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURWellxNEF3EAE,,,,,,,Google,,104932404712306896780,,,,,,,,,,,,,,,,,,,,,,,
Pollos A La Brasa Beto's,5,The best Peruvian chicken,2023-12-10T04:23:34.370Z,0,,16,FALSE,,,4 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNWdjltaEVBEAE,,,,,,,Google,,102831436645168812753,,,,,,,,,,,,,,,,,,,,,,,
Pollos A La Brasa Beto's,5,,2023-10-22T19:55:15.454Z,0,,1,FALSE,,,6 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ1NnNEQ1l3EAE,,,,,,,Google,,108143368067786987907,,,,,,,,,,,,,,,,,,,,,,,
Pollos A La Brasa Beto's,5,El lugar es muy agradable...la atención es increíble y la comida deliciosa...,2023-10-16T16:52:16.478Z,0,,25,FALSE,,,6 months ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURwZ091UWRREAE,,,,,,,Google,,117577105583988617651,,,The place is very nice...the service is incredible and the food delicious...,,,,,,,,,,,,,,,,,,,,
