text,reviewId,city,lan
"I was just up there and whoever the manager was (male) does not have the customer in mind.  Every time I come up there, I’m interrupted while I’m giving my order through the drive thru which results in my order being WRONG. I told the person today to STOP TALKING and let me finish my order.  The manager then got on and told me not to talk to his people that way.  He then tried to sell me a pie and told me it might cheer me up. LOL.
Guess what….YOU STILL GOT MY ORDER WRONG.   YOU GET MY ORDER WRONG EVERY SINGLE TIME I’M UP THERE.  It’s because the people working the drive thru DO NOT LISTEN.  You handed me my food and then you wanted me to PARK for the rest of my order which was DRINKS. REALLY???  Park for drinks??  I will be contacting the corporate office and will let them know the horrible service and people that are working there.  It’s unbelievable.

4/3/24 - UPDATE:  Talked to the owner.  He could care less.  Seriously.  A complete waste of my time.  NEVER AGAIN.  Just lost a customer.",ChZDSUhNMG9nS0VJQ0FnSUNEX2EtV0dnEAE,Dallas,en
Forgot mu mash potatoes in the first order. Then I came back today and they gave me the wrong type of tenders three times.,ChdDSUhNMG9nS0VJQ0FnSUNEaUw2b2tnRRAB,Dallas,en
Ordered delivery and food needed about 20 mins more cook! Not satisfied!,ChdDSUhNMG9nS0VJQ0FnSUQ5cnY3WGdRRRAB,Dallas,en
Service was excellent friendly professional organized efficent curteous place is very clean food was excellent..fast and convenient..no issues ....G.S,ChdDSUhNMG9nS0VJQ0FnSUNKcXVfeGp3RRAB,Dallas,en
"Order from DoorDash here , y’all employers need to stop being lazy make sure everything correct in the bag.",ChdDSUhNMG9nS0VJQ0FnSUM5OWJuVHV3RRAB,Dallas,en
Best chicken ever. I love the mashed potatoes and corn nuggets. Convenient location!,ChdDSUhNMG9nS0VJQ0FnSUM5LXVteXlBRRAB,Dallas,en
Trash. Full of trash people. Ordered online and wasn't even acknowledged when I walked in. Just left. Last time I order at this waffle house. Should just close down.,ChZDSUhNMG9nS0VJQ0FnSUNqMXNURkF3EAE,Dallas,en
Nicest one I’ve been to! Staff is amazing!,ChZDSUhNMG9nS0VJQ0FnSUREMjdqMENnEAE,Dallas,en
"Always great food and great service.
Love the real grits, none of this instant stuff.",ChdDSUhNMG9nS0VJQ0FnSUREcXBXZTBRRRAB,Dallas,en
They just completely forgot about my order and I didn't even get a chance to tell them because no one was around,ChZDSUhNMG9nS0VJQ0FnSUREdE9qUUhREAE,Dallas,en
Best philly cheesesteak I've had in a long time!!!,ChdDSUhNMG9nS0VJQ0FnSUMxc3EydTRRRRAB,Dallas,en
my husband n I order from here at least three times a week!!! food is always good n cooked to order....the chicken tenders are really good!!!,ChZDSUhNMG9nS0VJQ0FnSURaM0xqLU5REAE,Dallas,en
Burger & wings fire !!! Love me some hood food,ChdDSUhNMG9nS0VJQ0FnSUNKczRQdHN3RRAB,Dallas,en
Best phillycheese steaks!,ChdDSUhNMG9nS0VJQ0FnSUNKME1XZDV3RRAB,Dallas,en
Just got something to drink and candy no food,ChZDSUhNMG9nS0VJQ0FnSUR4eWMzX0RnEAE,Dallas,en
Great Food good prices,ChZDSUhNMG9nS0VJQ0FnSUMtaXNyQ0hREAE,Dallas,en
I go to the store everyday almost they have good smothered fries as well as friendly owner,ChdDSUhNMG9nS0VJQ0FnSURlNU5lcm13RRAB,Dallas,en
The apple bbq sauce made me lose my mind! The meat was fall-off-the-bone tender and the Mac and cheese was gooey with real cheese. I'll go back.,ChdDSUhNMG9nS0VJQ0FnSUNEeHBxTmtRRRAB,Dallas,en
Friendly staff BBQ is ok,ChdDSUhNMG9nS0VJQ0FnSURkMDdpdzdnRRAB,Dallas,en
"Food was ok, but the prices is unreal for what you receive!",ChdDSUhNMG9nS0VJQ0FnSURkdGVid2xBRRAB,Dallas,en
Spent $55 for 2 plates when I tell you it was so old and cold omg. I should had known when I saw Indians it was going to be a bad experience. Please please stay far far away from this dump,ChdDSUhNMG9nS0VJQ0FnSURkMXR5QnRRRRAB,Dallas,en
The meat they gave me looked old and so did the pecan pie I literally ordered this right now for lunch paid 27$ for my meal. I should have gotten my money's worth. Instead I m praying I don't get food poisoning from just trying it,ChdDSUhNMG9nS0VJQ0FnSUNOODZqOTJnRRAB,Dallas,en
"I ordered the giant baker with chopped brisket. Instead of a giant baked potato, I received a to go box of mashed potatoes covered in the toppings I wanted. Highly disappointed in my food. Really wanted a loaded baked potato and instead I received a to go box full of mush.",ChZDSUhNMG9nS0VJQ0FnSUQxdHFEdUFREAE,Dallas,en
"Never coming back to this dickies. They give you one sauce and charge .75 cent for any extra sauce when they have plenty already in cups and no customers to utilize it. They added my pickles and onions on my sandwich when all other dickies place it on the side. THIS ONE
IS CROSSEd OFF MY LIST FOR GOOD..",ChZDSUhNMG9nS0VJQ0FnSUQxckx2OVJnEAE,Dallas,en
They were out of beef and sausage. While we waited to see what was available we decided not to eat there. The place was filthy. I’m surprised Dickies lets them hold a franchise.,ChdDSUhNMG9nS0VJQ0FnSUMxanRPNjFBRRAB,Dallas,en
Great customer service and food always fresh hot and delicious. I eat here at least 1 a week never disappointed....,ChdDSUhNMG9nS0VJQ0FnSURseTZIc3ZRRRAB,Dallas,en
"Don't eat at this place ordered a,3 meat plate pulled pork taste like a old pig,ribs no meat on them sliced brisket dry as a mf roll was hard if I could rate them no stars I would asked for the manager they said he wasn't there and he only comes in sometimes then need to close down asap",ChdDSUhNMG9nS0VJQ0FnSURsd3RXWml3RRAB,Dallas,en
No people on the drive thru and no people inside and they took 15 min to get our order,ChZDSUhNMG9nS0VJQ0FnSUREaDYzM2JBEAE,Dallas,en
A good capaccino heath blizzard is hard to beat.,ChdDSUhNMG9nS0VJQ0FnSUREeW9lRjFBRRAB,Dallas,en
My experience was fantastic ! Love the great customer service they provided ! The Manager Maria was amazing and the sweetest ! And the food was delicious !Def would recommend this place . Def will be coming back n brining my family again,ChdDSUhNMG9nS0VJQ0FnSUNEXzlDejVnRRAB,Dallas,en
Excellent food with the best service around!! The greatest people work here  they care and value every customer that walks threw that door!,ChZDSUhNMG9nS0VJQ0FnSUNEbXJ6UUFnEAE,Dallas,en
"The Dairy Queen on Bridge is amazing.   Maria, the manager, is super nice and professional.   The other manager, Monta, has a great smile and also very professional.   It's refreshing to visit a restaurant that is extremely clean and the food is fresh.  I visited this location two times in the last month and I received superb service both times.",ChdDSUhNMG9nS0VJQ0FnSUQ5bnRPSTR3RRAB,Dallas,en
If I could give negative stars I would. Girl who took my order left the com open so I heard her arguing with another employee.  Git to the window they tried to give me the wrong order. They didn't even have mi e in the computer. Took 3 different people asking me what I had ordered. I only went there because I seen that cherry dipped cones were back. Bordered banana split blizzard instead. All the toppings were at the top. Worst Dairy Queen I have ever been too.,ChdDSUhNMG9nS0VJQ0FnSUQ5bUpUc19BRRAB,Dallas,en
Extremely slow service. Very unorganized staff. Avoid if you can.,ChdDSUhNMG9nS0VJQ0FnSURkaDdmZDBRRRAB,Dallas,en
Great dairy Queen very clean. To DQ. Please update the menu to watch the ones in northern states like Montana. Burgers are better up north.,ChdDSUhNMG9nS0VJQ0FnSUR0bjZhVTNRRRAB,Dallas,en
My Second Time Visiting. My Food was Good and Tasty!,ChZDSUhNMG9nS0VJQ0FnSUR0NTRPSllnEAE,Dallas,en
I hadn't been to D.Q. in a while so I made a visit. It was a VERY BAD DECISION. The burger was cold it was so cold that the cheese NEVER melted. I don't understand why it was so poorly made I was the only car in the drive through . Sad to say that I WILL NEVER GO BACK. My meal was 20.00 dollars I haven't ate the banana split yet hope it's made better than the burger WOW,ChdDSUhNMG9nS0VJQ0FnSUR0OUxDQ3NBRRAB,Dallas,en
Maria is a sweet and kind woman with good customer service well done,ChdDSUhNMG9nS0VJQ0FnSUROdnVlcXNBRRAB,Dallas,en
"Highly disappointed. I ordered 2 blizzards at 7:47pm and it did not received my order until 8:08pm. It was only 2 cars ahead of me that was already there when I arrived, no one inside ordering/ eating. With 4 workers working, you would think they would be faster since the other cars didn’t seem to order much when I saw the workers head them their items. When I got my order, my Oreo blizzard only had Oreo dust- non chucks of Oreo at all. It was kind of melted and they didn’t even wipe the side of the cup before handing it to me. Both blizzards were poorly mixed. I would have just drove away if I wasn’t pregnant and craving a blizzard, and didn’t feel like driving far.",ChdDSUhNMG9nS0VJQ0FnSUNOeHNUT29nRRAB,Dallas,en
Great,ChdDSUhNMG9nS0VJQ0FnSUNqaWEyLXVRRRAB,Dallas,en
Yall be careful with pizza hut on meadowbrook they drivers be stealing the cash just a little heads up,ChZDSUhNMG9nS0VJQ0FnSUNEcE1hUUtnEAE,Dallas,en
"By far my worst experience with any pizza hut. We accepted the 1 hour wait time. When the delivery guy (later identified as a PH worker vs door dash per the store worker after calling back) came, we were given 2 boxes and a wings container. One pizza box was entirely EMPTY! Who in their right mind seals an empty box and then also doesn't notice how EMPTY it feels?

After calling back. The worker offered to either get a redelivery (an extra hour wait ) or store credit. The 1 star given was for the store worker who offered a credit in an amount more than the product that we ordered, which is fair due to the inconvenience and hunger my family endured after not receiving the amount of food we prepared for. Thank you store worker for making it a bit better and for apologizing on behalf of the business.
I'll have to go in person to use my credit next time however that will likely be the last time I'll give my business to that specific franchise.",ChZDSUhNMG9nS0VJQ0FnSUNEZ09xRVRnEAE,Dallas,en
"Worst Pizza Hut experience ever. Don’t waste your time coming here. The service is awful. I got a call telling me they were out of ingredients to make a pizza 30 minutes after I placed it.

They had several employees working that day and somehow were backed up. They only had one working oven and computer to process orders. You’re way better off ordering pizza from any other restaurant.",ChdDSUhNMG9nS0VJQ0FnSUNkNDhMbXNBRRAB,Dallas,en
Food is always warm and enjoyable to eat,ChZDSUhNMG9nS0VJQ0FnSUNkNk1UamZBEAE,Dallas,en
They are very rude and disrespectful and disgusting there was trash all in the restroom along with used tampons on the toilet seat the front desk cashier was super useless pertaining to her job one Ashley mayo was using some type of apparatus smoking something coming freezer area just not a good location to be at,ChZDSUhNMG9nS0VJQ0FnSUROamJXMWZ3EAE,Dallas,en
Everything was hot fast and ready thank you,ChdDSUhNMG9nS0VJQ0FnSUROdnNUOHN3RRAB,Dallas,en
Good food for fast food. They only offer beef products. I wish they added shredded chicken as an option.,ChdDSUhNMG9nS0VJQ0FnSUNqc0xuWDlRRRAB,Dallas,en
Unprofessional employees,ChdDSUhNMG9nS0VJQ0FnSUNqNEliU2h3RRAB,Dallas,en
Deliciously fresh! Very clean and new!,ChZDSUhNMG9nS0VJQ0FnSUREcjczcEdnEAE,Dallas,en
Good food for the price,ChdDSUhNMG9nS0VJQ0FnSUREc2R5LXZRRRAB,Dallas,en
Well drive thru does not pay attention to the orders being filled ... Forgotten the first items on the receipt and then the one item in the middle... Glad I got my drink.,ChZDSUhNMG9nS0VJQ0FnSUR3Z29QNGFBEAE,Dallas,en
Taco Casa is what Taco Bell used to be... Excellent Tex-Mex food at a reasonable price and exceptional quantity of food...,ChdDSUhNMG9nS0VJQ0FnSUNJdmNxdWh3RRAB,Dallas,en
Drive Thru was very busy. But food was good,ChdDSUhNMG9nS0VJQ0FnSUNEcS1MbWtBRRAB,Dallas,en
"I went up here today to use my rewards , I already had a free fry because I had 200 points and was planning to use my $1 Tuesday Dave’s burger . I ordered my food ( nuggets ) in order to be able to use my rewards and offers ,  got to the window for them to scam and was told I had to purchase the fries that I had already earned in order to get my burger ? Janky and rude and I will be sure to recommend everyone over here not to go to this location . They beat around the bush and make up new stipulations in order to not give you what you are owed . I definitely will not be back .",ChdDSUhNMG9nS0VJQ0FnSUNqa0tEZGx3RRAB,Dallas,en
Placed an order for delivery and only received two meals out of the four. Didn’t get two kids meals. Called up to the restaurant ask for a manager just to get told “I’m sorry we’re too busy have to hang up” and proceeded to hang up on us… like excuse me??? That’s extremely unprofessional!! We want a refund!,ChZDSUhNMG9nS0VJQ0FnSURENXF6N1VBEAE,Dallas,en
Great place,ChZDSUhNMG9nS0VJQ0FnSUNEOW9PZVlBEAE,Dallas,en
I got the double bacon classic combo. $14.06 and the burger was still raw. Waste of money this trip,ChZDSUhNMG9nS0VJQ0FnSUQ5MV9qZlF3EAE,Dallas,en
"Upon meeting the main Manager MITCH.  I was met with
hostility.
There's a severe lack of leadership in this
place. I've been to this place for 20 yrs or more but
it's gone downhill. No lobby open to the public.
The
mgr is confrontational. No teaching, training or
motivating the workers. No ethical practices. No I
won't be supporting this restaurant until there's
changes for the better by hiring general managers
who take care of their employees and give
opportunities to better themselves.

How you can hire someone with a disability and then work them a million hours and because there's a complaint,  And you have a million complaints even before this especially on Yourself, which YOU failed to inquire about from the person it's against, or even TRY to provide additional training, YOU SUCK AS A LEADER! And then to just remove them without even a conversation refusing to answer calls or texts and even a courtesy to let them go.
You are a weak cowardly person who doesn't deserve the title of Manager.
To be hostile and not hear the concerns of the guardian is even worse. You didn't do me a favor by coming over and ""allowing"" me to sit in the locked down lobby.

I'd love to have a conversation with the owner of this place regarding American disability Act!
Better yourself and Take a Class!

LOOK AT HOW YOU RUN YOUR BUSINESS AND FIGURE OUT WHY ITS FAILING",ChdDSUhNMG9nS0VJQ0FnSUQ5cEpfWnBRRRAB,Dallas,en
"Mitch, the general manager, was very kind when my order got canceled. Generous and attentive.",ChZDSUhNMG9nS0VJQ0FnSUQ5OVBTMWF3EAE,Dallas,en
"So greatful for everyone that works in fast food, especially after 8pm! Truly thanks!",ChdDSUhNMG9nS0VJQ0FnSUM5enFmamtnRRAB,Dallas,en
"Greasy floor. Like really slick lol. Service not the happiest. Food is Wendys fault, just feels like I'm eating a school cafeteria burger. 3 stars so I don't drop the rating too much based a franchise's menu. But the floor and sad service made me say 3. Oh and to the contractor who screwed this poor business owner and left tiles falling off the building. Shame on you. I'm gonna give 4 stars now.",ChRDSUhNMG9nS0VJQ0FnSURkLTdaaBAB,Dallas,en
Everything was delicious ,ChdDSUhNMG9nS0VJQ0FnSUNqLUlQbWt3RRAB,Dallas,en
"The food was decent. There was a large quantity of food but the quality. What was a bit lacking?
The employee was nice overall. A good experience, just not a quality experience.",ChZDSUhNMG9nS0VJQ0FnSUNEaU5PS0FREAE,Dallas,en
Food poorly seasoned and made my stomach really upset.,ChdDSUhNMG9nS0VJQ0FnSUQ5MTlYbHJnRRAB,Dallas,en
