title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,,,,,,,
Ben's Chili Bowl,4,As advertised!,2024-04-09T00:19:35.737Z,0,,22,TRUE,,,2 weeks ago,,Dinner,$10–20,,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUREbG9pdzd3RRAB,,,,,,Google,,116456758474814128761,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,5,Had to visit this DC staple. It's as good as one would expect.,2024-04-08T21:29:20.999Z,0,,176,TRUE,,,2 weeks ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURENXBpX3VnRRAB,https://lh5.googleusercontent.com/p/AF1QipOfNt1Rw7JGVhyGnqWfYglB5fKQE1Y_rR4fhLBe=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN4jIMPVffHEaEVCyDLoocn__CPlxg676TlpDqu=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOMAE8wqwg-rrlgGnl4FXVU_Vj2L2Nrk7dj7g4Y=w150-h150-k-no-p,,,Google,,107680263163555246430,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,5,The best customer service in the city for sure. The team was very friendly and  The manager stopped by every single table and made sure everyone was having a nice time. He's the life of this place.,2024-04-08T04:11:12.977Z,0,,1,FALSE,,,2 weeks ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURENnBHWGh3RRAB,,,,,,Google,,100907516588864228941,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,5,Food was amazing. Got chili dog and chili cheese fries and loved every second.,2024-04-07T21:04:41.796Z,0,,16,FALSE,,,2 weeks ago,,,,,,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaW8ySkZREAE,,,,,,Google,,110792486392981307497,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,4,"Had high expectations for the chili dog but was disappointed by the bun as it is the kind you can easily get from grocery store. The hotdog tasted great while the chili was pretty spicy! Overall i felt that this didnt live up to the hype. I prefer Dirt Dog for the roll and the softness of the whole item.

The winner was the banana pudding which was so creamy and yummy! It costs more than a hotdog bun though. The pricing is steep! A pity that the restroom doesn't seem to have a lock.",2024-04-05T01:48:13.520Z,0,,181,TRUE,,,2 weeks ago,,Dinner,$10–20,,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUREeUozbHVBRRAB,https://lh5.googleusercontent.com/p/AF1QipP1JHjli2yo5addNwsyfudXXuX9eBD4CAoICBQ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMTnY6b8LOusCKx76AkJao0hXclkD62oIEbtR4=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPRUxFRuSnAvDCb0Vafu3dU0fjp7MvPsSU_zII=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO7hDYZWc1lL0JtBAzQa-Oido1MpMW6vEltXm0=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOGf800p5WWaH4hOU77wSDBjx2P2ox-OTKADjQ=w150-h150-k-no-p,Google,,103882782519150276010,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,5,"Lucky to be able to enjoy a great Chili Dog (Half Smoke) at a place with so much history.
A big thank you to the very friendly staff!
Highly recommend to anyone visiting the D.C. area.",2024-04-03T01:36:23.977Z,1,,20,TRUE,,,3 weeks ago,,Lunch,$1–10,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEMTV1dlB3EAE,https://lh5.googleusercontent.com/p/AF1QipMoR-ZY2HjWG8i6y_p0qDKeVqjluERgbdF-eqm-=w150-h150-k-no-p,,,,,Google,,111413275596411104185,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,5,,2024-04-02T18:41:41.160Z,0,,38,FALSE,,,3 weeks ago,,Lunch,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNENTZLY1hREAE,,,,,,Google,,105209836781426508591,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,4,we enjoyed a tasty vegetarian chili bowl,2024-04-01T22:18:47.077Z,0,,200,TRUE,,,3 weeks ago,,Lunch,$10–20,Highly recommend,Dine in,3,4,3,ChZDSUhNMG9nS0VJQ0FnSUNEbS1yR0NBEAE,,,,,,Google,,117668312816606827476,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,5,,2024-03-31T03:37:28.184Z,0,,7,FALSE,,,3 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEOVpfRmVnEAE,,,,,,Google,,115858743452970926917,,,,,,,,,,,,,,,,,,,
Ben's Chili Bowl,5,"What a fantastic piece of Americana.  I was blown away at how a small company like this can deliver such a quality, unique experience.  Staff was super friendly.  They were packed the first time we came - a big school group - but they still took the time to greet me and get our order going.  Food was hot and fresh and absolutely delicious.  Do Not Pass By.  Stop and Collect Your Half Smoked.  Smile All Day :)",2024-03-30T00:01:50.047Z,0,,53,TRUE,,,3 weeks ago,,Dinner,$10–20,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEcWZuOVJBEAE,,,,,,Google,,110914340156562812998,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,Held a 40 person private dinner here and they did such a great job. Everyone loved the food and it was overall a very relaxing experience!,2024-04-18T15:23:22.540Z,1,,4,FALSE,2024-04-19T12:48:31.217Z,,6 days ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqckpxY1VnEAE,,,,,,Google,,115418918792593311603,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,,2024-04-17T18:57:03.205Z,0,,12,TRUE,2024-04-19T12:49:12.425Z,,6 days ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqdU96Tml3RRAB,,,,,,Google,,113932552193944302999,,,,,,,,,,,,,,,,,,,
Bistro Cacao,4,,2024-04-14T18:08:21.790Z,0,,108,TRUE,2024-04-16T19:10:37.319Z,,a week ago,,Brunch,$20–30,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdV9UN1lREAE,,,,,,Google,,100356021268674267020,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,Excellent. Food was terrific. Server Daniel was knowledgeable and professional. Apple tart desert was the best. Onion soup a close second.,2024-04-14T15:21:11.021Z,1,,30,FALSE,2024-04-16T19:09:52.235Z,,a week ago,,,,,Dine in,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUREMjZENTFBRRAB,,,,,,Google,,116278606261464035895,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,"Nice place, excellent service, fabulous salads",2024-04-10T02:55:54.507Z,1,,208,TRUE,2024-04-16T19:11:12.538Z,,2 weeks ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdnFpM1B3EAE,,,,,,Google,,115213685289713551650,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,Adorable French restaurant for brunch. Great service and the food was excellent.,2024-04-08T00:36:42.623Z,1,,87,TRUE,2024-04-16T19:11:47.020Z,,2 weeks ago,,Brunch,$20–30,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUREcXFTR3RRRRAB,https://lh5.googleusercontent.com/p/AF1QipO_n6KGa_olE4Eosv4-LCZ0iZYdZeuCxYT3ROT4=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO5hm7o7lofy882Rzk_5jY_9SlPV9TXui6CMHn1=w150-h150-k-no-p,,,,Google,,115249323296071601411,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,"I have always appreciated Bistro Cacao's proximity to the Hill. In previous jobs this was the go to spot for celebratory lunches, so when the opportunity arose to bring a group of friends for a work lunch this was an easy suggestion.

Although I hadn't been to Bistro Cacao since 2018, this spot did not disappoint! A wonderful atmosphere that has since been updated, with the same incredible lunch options, quality food, incredible flavors! Makes me want to drop everything and hop on a plane to France.

I would highly recommend the Escargot appetizer, the fromages charcuterie board, the show string fries are not to be overlooked, amazing salads, and the French onion soup, a true classic.",2024-03-29T11:43:43.145Z,1,,119,TRUE,2024-04-04T18:17:59.342Z,,3 weeks ago,,Lunch,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEMGZEOUJ3EAE,https://lh5.googleusercontent.com/p/AF1QipNE6qnGA53mFmNj3XAttnlE9-zGX0SQDk9e6GDt=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMRAovwsx1Ri6x-WpZkfWzXtIJh1qKjsDBqxo9z=w150-h150-k-no-p,,,,Google,,108904587024748710588,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,Sam the bartender and the entire staff is amazing. We have. Even there several times during all seasons and it always is 5 star service and food. I highly recommend it,2024-03-27T01:53:24.753Z,1,,4,FALSE,2024-04-04T18:18:57.784Z,,4 weeks ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENnIzazVBRRAB,,,,,,Google,,115715590397070993388,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,Fantastic duck and beef Wellington! Perfect service and a beautiful place. The best!! One of our favorite places in DC!!,2024-03-23T21:53:49.344Z,1,,159,TRUE,2024-04-04T18:20:12.864Z,,a month ago,,Dinner,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEcUlpeEpREAE,,,,,,Google,,106096688902572293519,,,,,,,,,,,,,,,,,,,
Bistro Cacao,4,"Been going here for years, love the drinks and cheese plates lol, but good menu... I can never decide on what to eat... trout almondine was great, escargot...lamb rack, seafood stew, cheese late selections... All delicious",2024-03-16T12:52:20.881Z,1,,15,TRUE,2024-04-04T18:21:14.868Z,,a month ago,,Dinner,$50–100,,Dine in,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUQ5MXYtM0pREAE,,,,,,Google,,104065619004178665116,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,"Nadia was the most attentive, caring, and personable waitress I’ve ever had the pleasure of being served by. If you’re ever lucky enough to have her as your server you’ll know exactly what I’m taking my about. Beautiful environment, the second floor in particular has the perfect level of ambience for an any romantic occasion. You will be looked after like family.",2024-03-14T02:07:29.062Z,1,,1,FALSE,2024-04-04T18:22:18.898Z,,a month ago,,Dinner,$100+,Highly recommend,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5ekp1bHZnRRAB,,,,,,Google,,112730113091125874503,,,,Plenty of parking,,,,,,,,,,,,,,,
Bistro Cacao,5,,2024-03-09T13:29:13.456Z,0,,52,TRUE,2024-04-04T18:22:58.912Z,,a month ago,,Dinner,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5czQ2SFZBEAE,,,,,,Google,,111137074347999449033,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,Brunch was great. Reasonably priced for DC standrards and service was quick and effecient,2024-03-03T21:54:45.732Z,1,,5,FALSE,2024-04-04T18:23:54.809Z,,a month ago,,Brunch,$30–50,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUM5N0tqdXpBRRAB,,,,,,Google,,118176227589637170710,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,"Amazing food, my boyfriend and I loved it. Our favorites were soupe à l’oignon , coq au vin and duck breast .",2024-03-03T00:49:21.435Z,1,,3,TRUE,2024-04-04T18:26:18.617Z,,a month ago,,Dinner,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5dEpqSDZnRRAB,https://lh5.googleusercontent.com/p/AF1QipN8iEAdfLFXy0IuJUr1LfUoY6s4Yo0HWW5H_QgS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMeny2M_CR0IzdS-we_uDv7tCmWjXOqlhJ2QgP5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP19UqCo5JRehZ05vLmgicJ2vM2jwZX2cxXBdJ1=w150-h150-k-no-p,,,Google,,112717155875319100738,,,,,,,,,,,,,,,,,,,
Bistro Cacao,5,Lovely interior. The brunch was good but the serving sizes were very much French. Our server also kind of rushed bringing the check which doesn't bother me but offended some of our party. But I'd definitely go here again.,2024-02-25T21:25:30.088Z,1,,61,TRUE,2024-04-04T18:27:25.102Z,,a month ago,,Brunch,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURkdGV6b1p3EAE,,,,,,Google,,112870777227480757021,,,,,,,,,,,,,,,,,,,
Wendy's,1,,2024-04-21T17:22:18.970Z,0,,2,FALSE,,,3 days ago,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSUNqem9tZ0xBEAE,,,,,,Google,,113667011447830493006,,,,,,,,,,,,,,,,,,,
Wendy's,5,,2024-04-18T15:38:10.684Z,0,,7,FALSE,,,6 days ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqck83R2lBRRAB,,,,,,Google,,111042561464940708698,,,,,,,,,,,,,,,,,,,
Wendy's,1,Not the friendliest place to sit down and have a meal with kids. I would not recommend it.,2024-04-17T02:56:01.127Z,0,,87,TRUE,,,a week ago,,Lunch,$20–30,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNqc0tfYjd3RRAB,,,,,,Google,,112105995438965126204,,,,,,,,,,,,,,,,,,,
Wendy's,1,"This is easily the third time they've left out part or most of my order. The food took an hour, was delivered cold. This is the last time. Never again. I don't know who gets my food that I pay for but it's not me. So frustrating. The manager needs to do better",2024-04-17T00:19:47.421Z,0,,23,TRUE,,,a week ago,,Dinner,$20–30,,Delivery,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNqMEktNWt3RRAB,,,,,,Google,,110874485231265158238,,,,,,,,,,,,,,,,,,,
Wendy's,5,,2024-04-07T02:51:50.411Z,0,,548,TRUE,,,2 weeks ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREX0x1OG5RRRAB,,,,,,Google,,115544936258736637898,,,,,,,,,,,,,,,,,,,
Wendy's,3,,2024-04-07T00:25:19.679Z,0,,,FALSE,,,2 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREdk5mSERBEAE,,,,,,Google,,104430434927364714843,,,,,,,,,,,,,,,,,,,
Wendy's,4,,2024-04-04T23:44:18.404Z,0,,32,FALSE,,,2 weeks ago,,,,,,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUREaU5fcGZREAE,,,,,,Google,,100061733217100318779,,,,,,,,,,,,,,,,,,,
Wendy's,3,,2024-03-29T11:58:11.876Z,0,,2,FALSE,,,3 weeks ago,,,,,,2,3,3,ChdDSUhNMG9nS0VJQ0FnSUNEMGRTWS13RRAB,,,,,,Google,,109664485671362770153,,,,,,,,,,,,,,,,,,,
Wendy's,1,"Says they are open til 2am, closed at midnight",2024-03-25T04:20:48.306Z,0,,5,FALSE,,,4 weeks ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEOU11UzRnRRAB,,,,,,Google,,101666006577845348968,,,,,,,,,,,,,,,,,,,
Wendy's,4,It's ok,2024-03-20T21:53:46.167Z,0,,22,TRUE,,,a month ago,,,,,Take out,2,4,4,ChdDSUhNMG9nS0VJQ0FnSUQ5OC16N3dBRRAB,,,,,,Google,,106933308136896359905,,,,,,,,,,,,,,,,,,,
Wendy's,1,Everything is dirty. Trash on the floor etc.,2024-03-20T21:49:56.393Z,0,,13,FALSE,,,a month ago,,,,,,1,3,3,ChZDSUhNMG9nS0VJQ0FnSUQ5ODR5R0VnEAE,https://lh5.googleusercontent.com/p/AF1QipNHAlVxFsxhn8_HVUztWKq_YgpbaWDNU00dUHW0=w150-h150-k-no-p,,,,,Google,,110573691897798969262,,,,,,,,,,,,,,,,,,,
Wendy's,1,La atención del personal es pésimo pésimo,2024-03-19T22:28:24.156Z,0,,7,FALSE,,,a month ago,,,,,,3,3,1,ChdDSUhNMG9nS0VJQ0FnSUQ5cmRxWDl3RRAB,,,,,,Google,,104880571023805158422,,,The staff's attention is terrible,,,,,,,,,,,,,,,,
Wendy's,1,I ordered my meal online just to be told they didn't receive it and that I would have to call a number that has yet to pick up. I want my refund this is ridiculous they pretty much denied me service because they didn't feel like it.,2024-03-19T22:26:18.072Z,1,,13,FALSE,,,a month ago,,Lunch,$10–20,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNSXy1tYmZREAE,,,,,,Google,,100674906363222498980,,,,,,,,,,,,,,,,,,,
Wendy's,4,,2024-03-17T21:23:55.720Z,0,,3,FALSE,,,a month ago,,,,,,3,5,4,ChdDSUhNMG9nS0VJQ0FnSUQ5MGFTSDBBRRAB,,,,,,Google,,107100269820211713570,,,,,,,,,,,,,,,,,,,
Wendy's,5,,2024-03-12T14:49:10.257Z,0,,3,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5OEtyczJBRRAB,,,,,,Google,,117846660396549626431,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,1,I won’t ever order from here again the fries have been sitting out not only just that y’all selling people food that ain’t even cooked all the way through then I called to ask for a refund and I was told he has to send a driver out to get the food in order for me to receive a refund this is beyond unacceptable and unprofessional I won’t eat here again..,2024-04-13T07:49:03.311Z,0,,3,FALSE,,,a week ago,,Dinner,$20–30,,Delivery,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUREdmZxOGRnEAE,https://lh5.googleusercontent.com/p/AF1QipO3M3imrbuH1Jk3ge5Lfwp-uTlfzX7tCj9gfHkT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMRadrA-zjRVfuHxvJDqLyQG6xK1VNEFI-8XgeS=w150-h150-k-no-p,,,,Google,,103612949840057995901,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,3,,2024-04-09T03:24:11.012Z,0,,18,TRUE,,,2 weeks ago,,,,,,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUREMXFDMFFnEAE,,,,,,Google,,115922031407540978021,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,1,I ordered three slices of pizza two slices of cheese pizza and one slice of meat lovers Pizza they delivered me three slices of cheese pizza. I haven't gotten a refund or anything of that nature. I'm a constant customer I deliver from there at least twice a week and I feel betrayed. Please don't change up your service to being like this. I tell all my friends about you but now I'm having second thoughts.,2024-03-30T12:48:09.805Z,0,,4,FALSE,,,3 weeks ago,,Dinner,$10–20,,Delivery,1,4,3,ChZDSUhNMG9nS0VJQ0FnSUNEaGNtZVh3EAE,,,,,,Google,,103127881497512886538,,,,Not sure,,,,,,,,,,,,,,,
Manny & Olga's Pizza,1,"Would give it zero stars, they should be shut down. I ordered and called 3 minutes later to cancel the order (picked a different spot). they picked up, said they would cancel the order and then charged me. i called three times since then and each time they said they would correct this. i do not live in DC so I can’t go to the store. crooks.

update: 3/23:
came back here to say its been over a week since I emailed about my refund and have heard no response. At this point I will be consulting my credit card provider to void the transaction but wanted to pass on that they cannot run a business ethically. shame.",2024-03-23T21:51:02.040Z,0,,2,FALSE,2024-03-13T14:01:35.650Z,,a month ago,,Dinner,$20–30,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUM5dzlPTDd3RRAB,,,,,,Google,,104631813781926533105,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,4,"Y'ALL, THIS MANNY'S?! I've been making a running joke amongst my friends that they're gunning for a Michelin Star with how good their food is. Seemingly on a different level from other Manny & Olga locations believe it or not!

And it's not because we're drunk late night and everything probably would taste good to us.

But it is still Manny & Olga's at the end of the day.",2024-03-12T04:26:10.223Z,0,,33,TRUE,2024-03-13T13:59:00.424Z,,a month ago,,Other,$10–20,Somewhat recommend,Take out,2,5,4,ChZDSUhNMG9nS0VJQ0FnSUM5OTVQbElnEAE,,,,,,Google,,111410142455382668473,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,5,I love this place!!¡,2024-02-03T06:57:47.929Z,0,,11,FALSE,2024-02-15T16:38:15.265Z,,2 months ago,,Dinner,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0X0t5d2VREAE,,,,,,Google,,105802627219796603868,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,4,The cheese was very abundant. Too much so. Be wary extra cheese isn't needed here ever. Not enough sauce tho.,2024-01-31T18:58:04.358Z,0,,91,TRUE,2024-02-15T16:40:10.806Z,,2 months ago,,Lunch,$10–20,,Take out,3,4,4,ChZDSUhNMG9nS0VJQ0FnSUN0NDcyalhnEAE,,,,,,Google,,112318640852212158448,,,,Difficult to find parking,,,,,,,,,,,,,,,
Manny & Olga's Pizza,4,Nice! They open till late which is very helpful.,2024-01-04T17:22:49.999Z,0,,57,FALSE,2024-02-15T16:54:16.410Z,,3 months ago,,,$10–20,,Take out,3,4,5,ChZDSUhNMG9nS0VJQ0FnSUQxd09pdEJREAE,,,,,,Google,,114409793218933920234,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,5,,2023-12-29T13:54:07.305Z,0,,,FALSE,2024-01-02T19:49:44.455Z,,3 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMxdHI3ZlJnEAE,,,,,,Google,,107655658023994313880,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,2,They lied about their Christmas hours.,2023-12-25T06:55:44.813Z,0,,112,TRUE,2023-12-27T23:46:09.117Z,,3 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMxM0tyOEV3EAE,,,,,,Google,,100765735448897841320,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,5,,2023-12-04T15:03:53.073Z,0,,9,TRUE,2023-04-03T17:37:51.632Z,,4 months ago,,,,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNSeVBuNkZREAE,,,,,,Google,,117413577383732531206,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,5,,2023-11-26T23:42:20.208Z,0,,24,FALSE,2023-12-07T18:35:45.145Z,,4 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNsaThISURBEAE,,,,,,Google,,117182487817840766981,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,1,"I just order  for a pick up there’s is 3  Hispanic lady’s  one taking order and two  on the back making the food,  I’m Hispanic too  but because the lady only talk to me in English  I only talk in English too, so I pay for my food and I stayed inside waiting for my  food  I heard the lady making the food started talking that she made a mistake with my food, so I got close to the window I saw the lady putting my order which was a sandwich with fries on the plate and she saw me and grab one of the  fries that she put on my plate and ate it and I was like what?   And she did not care I was looking at her,   Also they gave my pizza to one of the lady in front of me that I had to called her while she was already out of the store so she could come back, I have always order from here I love the pizza and everything else but a couple months ago since they have change all of the employees I don’t know who is training them but this was ridiculous I would really like someone to take action from these this is unacceptable",2023-11-26T20:49:14.050Z,0,,2,FALSE,,,4 months ago,,,,,Take out,1,2,1,ChZDSUhNMG9nS0VJQ0FnSUNsODR1Uk53EAE,,,,,,Google,,102130483088824239855,,,,,,,,,,,,,,,,,,,
Manny & Olga's Pizza,5,"Muy buena comida y buen servicio, valoro mucho el trabajo de los empleados hasta muy tarde gracias por existir mannyolgas pizza 🍕🍗",2023-10-21T02:50:58.009Z,1,,2,FALSE,2023-12-07T19:21:42.107Z,,6 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ1X05mTW5nRRAB,,,,,,Google,,101171247248375224149,,,"Very good food and good service, I really value the work of the employees until very late, thank you for existing mannyolgas pizza 🍕🍗",,,,,,,,,,,,,,,,
Manny & Olga's Pizza,4,Need more seasoning,2023-10-17T21:59:21.607Z,0,,65,TRUE,,,6 months ago,,Lunch,$50–100,,Take out,4,3,4,ChZDSUhNMG9nS0VJQ0FnSUM1OTg2RFBBEAE,,,,,,Google,,106940017338925296057,,,,,,,,,,,,,,,,,,,
Far East Taco Grille,5,,2024-04-14T01:26:07.696Z,0,,,FALSE,,,a week ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREczZEMENBEAE,,,,,,Google,,103685772939189693160,,,,,,,,,,,,,,,,,,,
Far East Taco Grille,5,,2024-04-12T14:07:22.571Z,0,,25,TRUE,,,a week ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdGM2YzFRRRAB,,,,,,Google,,118239819900435316784,,,,,,,,,,,,,,,,,,,
Far East Taco Grille,4,,2024-04-11T03:06:27.130Z,0,,19,FALSE,,,a week ago,,,,,,,4,3,ChdDSUhNMG9nS0VJQ0FnSUREOGRDRnBBRRAB,,,,,,Google,,103080724227414230689,,,,,,,,,,,,,,,,,,,
Far East Taco Grille,5,"Such a great neighborhood restaurant! I usually do takeout because the sitting area is rather tiny. But great Korean Mexican fusion food. Love their tacos and loaded fries! The loaded fries get a little soggy, but it’s full of cheese and toppings. The tacos are so filling and they’re generous with their taco toppings. Like my boyfriend would be full after two tacos sometimes.

Definitely a place I come back to time to time!",2024-04-10T20:56:09.331Z,0,,16,TRUE,,,a week ago,,Dinner,$10–20,,Take out,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMGZqWmtBRRAB,https://lh5.googleusercontent.com/p/AF1QipOqHlBO5fPvM0Z9xZrBFhpKYpdswVWALEB86F8=w150-h150-k-no-p,,,,,Google,,115910152586479719935,,,,,,,,,,,,,,,,,,,
Far East Taco Grille,4,I really like the food here and the way they do it. It’s fusion with all their meals and a nice heaping portion as well. I am totally satisfied with every bite.,2024-04-07T20:02:53.993Z,0,,30,TRUE,,,2 weeks ago,,Lunch,$10–20,,Take out,3,5,4,ChdDSUhNMG9nS0VJQ0FnSUREaXR5SnBRRRAB,,,,,,Google,,102042921602946662314,,,,,,,,,,,,,,,,,,,
Far East Taco Grille,5,"This is one of our go tos! The burritos are so big that I try to convince myself to only eat half at a time, but they’re also so good that I can never stop myself!!",2024-03-31T16:12:25.727Z,0,,52,FALSE,,,3 weeks ago,,Dinner,$10–20,Somewhat recommend,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEM1p2YWx3RRAB,,,,,,Google,,101641767583682595899,,,,,,,,,,,,,,,,,,,
