title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options
Zesty Creole,5,Let me give you some good advice. Don't go here...RUN HERE. Food is really good,2024-04-21T02:39:17.226Z,1,,11,FALSE,,,3 days ago,,,,,,,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqNXI3RFBBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111872993730811359913,,,,
Zesty Creole,5,Great food. Great service. The biscuits are amazing!,2024-04-20T10:15:52.216Z,1,,10,FALSE,,,4 days ago,,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqbXNQTl9nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116178233318694376445,,,,
Zesty Creole,5,Delicious generous portions. Our waitress was awesome!,2024-04-20T02:01:20.386Z,0,,131,TRUE,,,4 days ago,,Dinner,,$10–20,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXRiRkdBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111929777514410173439,,,,
Vitascope Hall,2,"We ate here out of convenience when we got to our hotel in the evening.
The service was lacking - took a long time to get our initial drinks, forgot to put in our order of oysters so we didn’t get those until after our entrees, kept pushing us to order as soon as he took our initial drink order, and we asked him if we could change our table’s TV since it looked like a personal one - he said he would ask, but he never even told us yes or no - I have a feeling he never asked.
The atmosphere was okay. Again, we went hoping we could watch the LSU baseball game since there were a lot of TVs, but we never got an answer if we could change it. The actual seats we sat in though were comfortable.
The food was overall good! Our entrees were yummy. Unfortunately, when the oysters finally did come out, they were the smallest oysters I have ever eaten. You could barely tell they were in the shell. And they were $32 for TINY oysters.
Will not be eating here again.",2024-03-30T12:55:01.044Z,0,,12,FALSE,,,3 weeks ago,,Dinner,,$30–50,,Dine in,3,3,1,ChZDSUhNMG9nS0VJQ0FnSUNEaGNYY2V3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105253423823479433775,,,,
Vitascope Hall,5,,2024-03-26T09:59:36.034Z,0,,406,TRUE,,,4 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEa3MtR0tnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104686177400686417569,,,,
Vitascope Hall,4,Nice hotel restaurant.,2024-03-22T13:24:26.773Z,0,,107,FALSE,,,a month ago,,Lunch,,$20–30,,Dine in,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUQ5ejZPWUJREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115156995078919760953,,,,
Vitascope Hall,5,Super cool location!,2024-03-08T21:04:05.515Z,0,,390,TRUE,,,a month ago,,Dinner,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5X2E2OFJREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102012460429736383739,,,,
Vitascope Hall,4,"Great oysters and sushi - what a wonderful surprise. Interesting atmosphere with TVs everywhere. Terrible pizza, and the wait to be seated and get water was way too long.
Great beyond vegan burger! Kids loved eating here.",2024-03-07T11:33:15.790Z,0,,531,TRUE,,,a month ago,,Dinner,,$20–30,Somewhat recommend,Dine in,5,4,4,ChZDSUhNMG9nS0VJQ0FnSUM5aGNUNmZBEAE,https://lh5.googleusercontent.com/p/AF1QipPN1KyUbilWHh8EPzpX0hEX7XwMkgAQglwZOAps=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP-ImeBLtSXOuVjKmN1J_inM30XwQb681szeDcI=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPmfa6fnss9QUeQ5bLxRm2cvlMN7mr6PzVDDL_V=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOpCvi4gzGGg9jwYOjZHPVGitwc6UxBtF9n6KJc=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOZBdZBwOtoBsJ3qHGlr82HX4BZFxXn58UdsZrj=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOrKZ_GLl4fnXdvyRRDlk9pnT6e9CO_IwynODg5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMfR5zpa1rtHkyQ_nu1l958A4kbJgPUV4WuNl5c=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP7YgnXyQGew5oWqP4ki-cXNe2QHsGMgOnlp9yV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPY3YO2q9Ky0YxjxBl1y9Jf3Rc-GLCz0zj4iPBw=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO-lJ4k09Ct3qbhojJXRP1p0DiDofabArn0LQJq=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNIYLHZdUsIx54Q4uj3EY5h87blx08stZ0f0pSc=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNS_e5P6rMaI_2w4o3U9yv6VzGi6woFhkpIvbKy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPX9z_SY8ywI8xrbExEY6jksX5WSFEV5G5sTysV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPyqpaYmtiU3jU4_yiY-byfrzjMagZElAZCUZmR=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP1QDqDOGCxoiDAHJC9T9LN2ijdIWEHr-jonhNS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOfEnIPcQlPFwketK98xKIHBr2Wa3hkSHoSYu0Z=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNEtdenDrybifpva-r3C4teQ3njwtmn9FY1d3AD=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPSy9awPGRSGC2QK-uQvwBQM_Zd6ZxK5mnaM51A=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,Google,,111842659249967865617,,,,
Vitascope Hall,5,"02-08-2024

Stopped in for a pre-gig meal and some drinks before my Mardi Gras ball.

Was greeted right away and grabbed a seat at the bar.

Started off with a Goose Island IPA and ordered the Vitascope Burger with fries.

After my meal I got the Smoked Old Fashioned as my after dinner cocktail.

Glad I stopped by before my gig. The staff were very friendly and made my visit extremely comfortable.

I'll definitely be back.

Thank you Vitascope Hall!

Much love,

Maestro",2024-02-10T00:14:07.615Z,0,,131,TRUE,,,2 months ago,,Dinner,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkME55cUhnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118297570235818350742,,,,
Vitascope Hall,5,Came in near closing. Staff didn't rush us. They made us feel welcome. The food was great to.,2024-01-20T16:30:34.940Z,0,,45,FALSE,,,3 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUROdU5idGxBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101025978300771498532,,,,
Vitascope Hall,1,"TERRIBLE. Never coming back. The Food was old and stale, and I got a Caesar salad that was extremely sad. The leaves were old, and the dressing was disgusting. Knats and fruit flies are EVERYWHERE. I would not recommend it.",2024-01-15T01:05:20.463Z,0,,1,FALSE,,,3 months ago,,Dinner,,$20–30,,Dine in,2,1,2,ChdDSUhNMG9nS0VJQ0FnSUNOX3VYVXdBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112104901777762356462,,,,
Vitascope Hall,5,Great food and very reasonable.,2024-01-03T20:28:45.625Z,0,,104,TRUE,,,3 months ago,,Dinner,,$10–20,Highly recommend,Dine in,5,5,5,ChRDSUhNMG9nS0VJQ0FnSUMxeThvZBAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113802955825928513347,,,,
Vitascope Hall,5,,2023-12-18T01:57:05.615Z,0,,32,FALSE,,,4 months ago,,Dinner,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURWbF9uZ0tBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107122547592829662794,,,,
Vitascope Hall,5,,2023-11-07T17:46:01.029Z,0,,6,FALSE,,,5 months ago,,Dinner,,$20–30,,Dine in,5,5,4,ChdDSUhNMG9nS0VJQ0FnSURGd2NqaG9RRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100447917809582074280,,,,
Vitascope Hall,5,"Excellent service and food. We were pleasantly surprised after seeing other reviews at how wonderful the service was from our arrival through the end of our meal. We requested a change of table twice, due to the location of the (way too many) TV screens everywhere, and the staff was very accommodating.

Our server Luka was outstanding, providing thoughtful recommendations, as well as prompt and friendly service. He went over and above to get our beverages just how we wanted. For food, The charbroiled oysters were a standout- the best out of 3 different spots we’ve tried them in this trip. We also enjoyed the pesto pasta dish, which had a nice balance of fresh and spicy flavors. And the turkey club was good, too.

I didn’t love the blaring TVs everywhere theme. It seems like having the gigantic multiple screen spread over the bar would be plenty for those who are there to watch sports in a group setting. We asked to have the one at our table turned off, and Luka was able to get the volume off, but having the screen playing corny commercials the whole time felt invasive. I’m still going with 5 stars because the service was 10 star caliber!",2023-10-31T05:38:34.248Z,0,,18,TRUE,,,5 months ago,,Dinner,,$50–100,,Dine in,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNGcmRLZ1NBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112996045633584577587,,,,
Vitascope Hall,4,"I needed to find a place for a quick bite to eat, and this was it. The brisket was AMAZING!",2023-10-19T03:03:44.131Z,0,,108,TRUE,,,6 months ago,,Lunch,,$20–30,,Dine in,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUQ1c05pNE13EAE,https://lh5.googleusercontent.com/p/AF1QipMkmhX6Xfa8cd7t--H2o-XzV8DUF9EmlontG9Ja=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPbpYUaHNm-SC4Oiqvoix-H5aoaYdn4dvn0T72m=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109638798963323086150,,,,
Vitascope Hall,3,Cool atmosphere. The food was blah!,2023-10-03T13:59:49.887Z,1,,39,TRUE,,,6 months ago,,,,,,,5,2,3,ChZDSUhNMG9nS0VJQ0FnSURaaWFuM0t3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110568132097312254626,,,,
Vitascope Hall,5,,2023-09-27T01:12:11.698Z,0,,50,TRUE,,,6 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURaZ3NhOHNnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110186511181083681017,,,,
Krystal,3,,2024-04-23T11:48:16.331Z,0,,76,TRUE,2024-04-23T14:38:32.267Z,,a day ago,,Lunch,,$1–10,,Take out,2,3,4,ChZDSUhNMG9nS0VJQ0FnSUNqbWFDdGZBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100755742683463724666,,,,
Krystal,3,"We visited Krystals while visited New Orleans.  I give them a 6/10.  They are definitely not better than White Castle.  They put mustard on their sliders, FYI",2024-04-20T12:49:32.535Z,0,,57,TRUE,2024-04-21T18:15:51.179Z,,4 days ago,,,,,,,4,3,5,ChZDSUhNMG9nS0VJQ0FnSUNqMnJ1UEFnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112377622796119321599,,,,
Krystal,5,Was so happy to see Krystal I haven't had it so long. It was so good and amazing service was amazing,2024-04-16T23:43:37.494Z,0,,67,TRUE,2024-04-18T01:32:42.225Z,,a week ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqMEszYUV3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109339461198345093109,,,,
Krystal,3,"Strange place for a Krystal. It's kind of sketchy and run-down, plus we witnessed a guy steal a beer right out of the cooler while we were there, but the Krystal food was as usual!",2024-04-10T17:36:35.230Z,0,,101,TRUE,2024-04-10T19:38:30.597Z,,2 weeks ago,,Other,,$1–10,,Take out,2,5,3,ChdDSUhNMG9nS0VJQ0FnSURENGR2ODVRRRAB,https://lh5.googleusercontent.com/p/AF1QipOJ8Q62Tm14pA0ofl0paVy6GEUgIKtRvvIcj_ib=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMeWmLML_iIgIoPPHpZMI-LGWJU5Cfb_SAChkFN=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106899743491945713873,,,,
Krystal,1,"I got food poisoning from the food. After I called my friend I came to New Orleans to visit, he told me the place is pretty gross until you’re drunk. Personally, I can’t get drunk enough to eat there ever again! The employees should be ashamed of themselves for their unprofessionalism. In a service industry city, business is expected to be conducted far better than this slum.",2024-04-07T08:52:40.681Z,1,,19,FALSE,2024-04-07T17:30:04.764Z,,2 weeks ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUREb3I2SU9REAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111703619594540075922,,,,
Krystal,1,"I got horrible food poisoning here around midnight on 4/5/2024. Most food poisoning comes from feces contamination, meaning one of those people had literal feces on their hands and didn’t bother to wash them or use a pair of gloves!!!! Disgusting, and with mostly women on the staff y’all should be ashamed of yourselves",2024-04-05T08:51:35.011Z,2,,21,FALSE,2024-04-05T22:53:42.459Z,,2 weeks ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREMk1peXVnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101454635484167875367,,,,
Krystal,1,"Rat ran across the
Kitchen",2024-04-05T07:21:48.874Z,0,,62,TRUE,2024-04-05T22:53:42.287Z,,2 weeks ago,,,,,,,1,1,5,ChdDSUhNMG9nS0VJQ0FnSUREbU1xazFRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111208198521487631800,,,,
Krystal,1,Gray thin nasty meat,2024-03-31T19:37:10.418Z,0,,51,TRUE,2024-04-01T00:16:22.164Z,,3 weeks ago,,,,,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNEX2I3NGxnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111910228690293841938,,,,
Krystal,4,,2024-03-31T16:11:58.172Z,0,,10,TRUE,2024-04-01T00:12:06.088Z,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEM2V1VG9nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103376472330167336608,,,,
Krystal,5,,2024-03-31T06:47:39.386Z,0,,4,TRUE,2024-04-01T00:13:34.813Z,,3 weeks ago,,Breakfast,,$10–20,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUNEemNyR1l3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101251532033917493994,,,,
Krystal,3,"It's a good cheap option at night, but apparently they don't let employees keep the tips written on the receipt.  This sounds like an illegal practice.

Response:
Yes, do you let employees keep tips from receipts?",2024-03-31T01:11:23.883Z,0,,47,TRUE,2024-03-30T23:55:06.234Z,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEcVpQZTJBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107493922433209986363,,,,
Krystal,1,I had this delivered. It got here quickly but the bead was hard as a rock stale. It is insane they could have let that leave their restaurant or serve what they did. Absolutely awful 😖,2024-03-29T01:36:32.911Z,1,,38,TRUE,2024-03-29T09:22:19.948Z,,3 weeks ago,,Dinner,,$20–30,,Delivery,,1,,ChdDSUhNMG9nS0VJQ0FnSUNEd2NLS2hRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108677559038489952231,,,,
Krystal,4,"Ok, ignore the chalkboard. There is NO ice cream! Real menu attached. Employees very tolerant of tourists... Especially if you joke with them.",2024-03-26T16:33:24.732Z,0,,21,FALSE,2024-03-28T22:13:12.035Z,,4 weeks ago,,Other,,$10–20,,Take out,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNEOHZ2bFNBEAE,https://lh5.googleusercontent.com/p/AF1QipOxiKFgZHHhDhpSGlhZVqwQjbotK5lV1a6KsqPT=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105292288141164171979,,,,
Krystal,1,Honestly horrible. There were two feathers with my chicken wings 😫. Deep fried to all hell. Sliders were ok. Mediocre at best,2024-03-10T19:25:26.914Z,0,,6,FALSE,2024-03-10T22:09:57.209Z,,a month ago,,Dinner,,$10–20,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUM5NThYNFVBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113040256805349165594,,,,
Krystal,4,,2024-03-10T00:00:11.344Z,0,,45,TRUE,2024-03-10T17:19:14.566Z,,a month ago,,Other,,$10–20,,Dine in,2,4,4,ChdDSUhNMG9nS0VJQ0FnSUM5Njh5ZHRnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100897918349297487023,,,,
Restaurant R'evolution,5,"Rome and Rory were absolutely fantastics waiters. My mother and I went several weeks ago. Would definitely go again!

I am fortunate enough to be well versed in food, and without question, this is my #2 favorite I have ever eaten.

I would just say atmosphere can get loud at times, but other than that the service was amazing",2024-04-22T14:48:12.731Z,0,,4,FALSE,,,2 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqb2FiYVpnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113431107658089600387,,,,
Restaurant R'evolution,5,Some of the best food I've ever had! And the service was outstanding!,2024-04-21T23:39:19.663Z,0,,116,TRUE,,,2 days ago,,Dinner,,$100+,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqN3QtQXlnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100067198777424334339,,,,
Restaurant R'evolution,5,Loved everything. Amazing service. Food is incredible.,2024-04-21T15:05:09.260Z,0,,16,TRUE,,,3 days ago,,Dinner,,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqanVIbHd3RRAB,https://lh5.googleusercontent.com/p/AF1QipMio-DAmXavO-VR-Rk99VrFgttd6wfs7NhDQ2Ke=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOr_L3IFyO3-yA9ojcITHQCDsCOSkOOieXjKIcj=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOQGyIF9NL3IcZxC_OZBJJmYNf0ROoLRQSvNlsJ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP-vL2k7wTFLmimdV27z_8puj_7V2hVg13aqKH_=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104465525869650806117,,,,
Restaurant R'evolution,5,Revolution has become one of my favorite places to eat in a city that has so many choices. Great wine selection. Excellent food.,2024-04-16T12:00:42.276Z,0,,157,TRUE,,,a week ago,,Dinner,,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREXy1memFREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102950499270820148395,,,,
Restaurant R'evolution,2,Not impressed with the food or service from this restaurant. We were not treated very well and for the money we spent I got raw duck and boarder line raw scallops. Plus the plates are extremely small for the money theyre asking for. Would not recommend this place for a nice dinner out with your loved ones.,2024-04-15T16:30:22.115Z,0,,2,FALSE,,,a week ago,,Dinner,,$100+,,Dine in,1,1,2,ChZDSUhNMG9nS0VJQ0FnSUREOTVtLUN3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113753744042973018240,,,,
Restaurant R'evolution,4,Enjoyed the atmosphere! Bartenders were great…very personable and engaging with guests. I enjoyed my drink…didn’t enjoy the short rib boudin much. I was expecting more flavor…wouldn’t order again.,2024-04-15T00:22:08.881Z,0,,21,FALSE,,,a week ago,,Other,,,,Dine in,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUREaDUzTGJBEAE,https://lh5.googleusercontent.com/p/AF1QipMd6i9OpkyR0uvBUezObwIQXx1BmkMhAn9rB5Zr=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110450933548227811233,,,,
Restaurant R'evolution,5,Was here on a Tuesday evening as a part of a party of four. The service was top notch from the minute we entered the resaurant. Definitely an upper scale restaurant...highly recommended,2024-04-13T22:18:36.572Z,0,,71,TRUE,,,a week ago,,,,$100+,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREazlmY0JBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100568086294381571363,,,,
Restaurant R'evolution,5,Very extensive wine menu. Very fine dining. Servers are so knowledgeable. Highly recommended for a special occasion!,2024-04-13T19:14:42.642Z,0,,77,TRUE,,,a week ago,,,,$50–100,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURENDdYcjVRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116090190724878469531,,,,
Restaurant R'evolution,4,"A beautiful place with excellent, well attentive service.  If it weren’t for the service and atmosphere I would have given this place a 3 star rating instead.  I found the food to be overpriced and rather bland (especially for a creole restaurant?!?)",2024-04-13T12:28:53.639Z,0,,184,TRUE,,,a week ago,,Dinner,,$50–100,,Dine in,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUREZzU3WE5BEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107025489649091463362,,,,
Restaurant R'evolution,5,"Restaurant R'evolution really is one of the true diamonds of New Orleans. I truly believe it really has the making of being a Michelin Star Restaurant, with it's amazing cocktails, service, and food. I personally had the Foie Gras, which came out extremely tasty. The Elk was made to perfection, and the chocolate moose was a perfect way to end the meal. If you have to chance, I would highly recommend a meal here, as it's nothing short of being one of the finest restaurants here in New Orleans.",2024-04-12T00:29:12.414Z,0,,166,TRUE,,,a week ago,,Dinner,,$100+,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREeGVpSUh3EAE,https://lh5.googleusercontent.com/p/AF1QipOSZI6ygBitGbP0OxDz_YGENZfQMfP4Ed3pZD31=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNrriQWrUoLVb6qCBHmCaRpa-qQ73c_YDNtF4AM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNz6LzPi5jj0iYOmdgBsn7zlBSqXBApaemArx5s=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO-uwSBmiAO4Hiw-r-T0aLiI6nb_nRFNAHR93xh=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPypmgp6sWPQ170oc2Zdz4zeuti5NLoo3PEYhQ-=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMpQtMDANoz51-KarXwcINtoYdIbMJIbYVn2tYH=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100847452201192971546,,,,
Restaurant R'evolution,5,"Our visit at R'evolution was unforgettable. Every single meal we ordered was beyond our expectations and the service was wonderful. Thank you so much Dejan (?) and Zina(?), and of course all the cooks, for making this visit so phenomenal.",2024-04-11T22:03:20.920Z,0,,71,TRUE,,,a week ago,,Dinner,,$100+,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaGZhQll3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113481472296362997823,,,,
Restaurant R'evolution,5,,2024-04-11T01:22:02.950Z,0,,96,TRUE,,,a week ago,,Dinner,,$100+,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREc2NHOUdREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114338813902603291712,,,,
Restaurant R'evolution,5,,2024-04-10T21:27:23.310Z,0,,6,TRUE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREMGZLS2RREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116589819229559920690,,,,
Restaurant R'evolution,5,,2024-04-09T06:28:58.635Z,0,,33,TRUE,,,2 weeks ago,,Dinner,,$100+,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdG9TZUh3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115069853965059158423,,,,
Restaurant R'evolution,5,"My wonderful and dear friend and I enjoyed the entire experience. Isaac, Daniel and the Restaurant R'evolution team made us feel both welcomed and wanted as their guests. Bypass the difficult decision process of what to order and take Isaac's recommendations. EVERYTHING he suggested was delicious. Thanks again, Isaac and team! Your Santa Fe family. :-)",2024-04-07T14:57:52.798Z,0,,2,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREMHBtUGF3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109021391476926109356,,,,
The Court of Two Sisters,5,,2024-04-24T01:19:58.018Z,0,,2,FALSE,,,18 hours ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeGUtTk9REAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117040605648211895346,,,,
The Court of Two Sisters,5,As usual our dining experience was great. The Court is one of our favorite restaurants.,2024-04-23T21:54:45.141Z,0,,397,TRUE,,,21 hours ago,,Dinner,,$30–50,,Dine in,5,4,4,ChdDSUhNMG9nS0VJQ0FnSUNqaFlua25nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108086881380548296244,,,,
